0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
http://mangoenation.com/Amazon/6ee26/wallet.php,16,1,5.716917186688699,1,1,200.0,0.0,1,0,4.3519673821760545,221753.55298603425,0,0,0,0,0,1
http://www.pazfrancisco.com/wp-content/plugins/uio/15115166/a8bba1f6304173b0822deda5d/,16,1,5.108458593344349,2,1,11218.0,3182.0,6,5,5309.76170357064,5450.6953796897105,0,0,0,0,0,1
https://revealed-honor.000webhostapp.com/,17,2,5.182166718074634,2,1,1820.6455155582673,1776.1705688345317,6,0,919.8389955951232,1520.070455105935,0,0,0,0,0,1
https://desecrated-roads.000webhostapp.com/,17,2,5.182166718074634,2,1,1820.6455155582673,1776.1705688345317,6,0,920.173579007959,1557.3930634760586,0,0,0,0,0,1
https://edmorealz.000webhostapp.com/,17,2,5.182166718074634,2,1,1820.6455155582673,1776.1705688345317,6,0,920.173579007959,1557.3930634760586,0,0,0,0,0,1
https://asmecolpoz.com/wp-admin/cgi-bin-info/cgi-bin-info/customer_center/customer-IDPP00C747/myaccount/signin/?locale.x=en_,14,1,4.936561115920864,1,1,10800.0,6235.382907247958,4,3,1.466245826349089,10.267113265488641,0,0,0,0,0,1
http://jppost-zu.top/ed.html,13,2,4.834265462365748,1,0,150.0,150.0,1,0,0.5018751192538957,81139.95942655006,0,0,0,0,0,1
http://jppost-pa.top/,13,2,5.177903986622436,1,0,300.0,0.0,1,0,0.5018751192538957,81139.95942655006,0,0,0,0,0,1
http://awitiqueens.com/www.paypal.com/login.verification/myaccount/identity/?cmd=_session=&amp;0502c6fe05c626a8721105120e36e5f5&amp;dispatch=195d73faf5530193e57465eb1d364dee912052cd,15,2,4.415394754437457,1,1,14400.0,0.0,1,0,0.669166825671861,250.5787600691216,0,0,0,0,0,1
http://www.puurreflex.com/wp-includes/rest-api/fields/cgi_bin/workplace/workplace/,14,2,4.581935602939437,1,1,1830.0,1770.0,1,0,6.632862907246851,1660970.0319759934,0,0,0,0,0,1
http://mobilityaction.co/atb/questions.html,17,1,5.785702867545906,1,1,600.0,0.0,1,0,6.646241950352163,4309.433632100382,0,0,0,0,0,1
http://stsgroupbd.com/ros/ee/secure/cmd-login=8e624428269b1e296f49085bd6b42d28/,14,1,4.323742042645493,1,1,86400.0,0.0,15,12,10569.280716434454,221753.55298603425,0,0,0,0,0,1
http://arkas-italia.it/server/php/files/paypal/paypal/myaccount/signin,15,1,5.765100555987183,1,1,900.0,0.0,11,10,145.2645846610397,4307.347814949673,0,0,0,0,0,1
https://arab-acrao.net/wp-includes/pomo/tmp/tmpasm/www/paypal/webapps/mpp/paypal2019/www/paypal/webapps/mpp/home/,14,1,5.043281272686637,1,1,9600.0,6788.2250993908565,1,0,5.809783418262335,81392.29278068621,0,0,0,0,0,1
https://ewalpapes.blogspot.com/,12,1,4.1887218755408675,2,1,1758.9285714285713,1715.228950327278,20,18,1.3383336513437223,0.7391035998937171,0,0,0,0,0,1
https://promo-crypto.com/,16,1,6.0,1,1,14400.0,0.0,1,0,920.3408707143769,35819.98939552366,0,0,0,0,0,1
https://cafedelipv.com/wp-includes/pomo/do/Banreservas,14,1,4.323742042645493,1,1,50400.0,36000.0,2,0,1660964.5493188004,1661213.4340418577,0,0,0,0,0,1
https://theitobjects.com/login/,16,1,5.358458593344349,1,1,14400.0,0.0,5,4,0.16729170641796526,249.20182227645898,0,0,0,0,0,1
https://paymentremittancenotifications.blogspot.com/,12,1,4.1887218755408675,2,1,1758.9285714285713,1715.228950327278,20,18,0.5018751192538957,0.277163849960144,0,0,0,0,0,1
http://kingsport3.com/gseam9310/office365/729fe5b3cd5c09dfe2b7b73b37509c3b/authentication.php,14,1,4.065548482351549,1,1,271.3333333333333,40.54078878802873,1,0,6.556542587600554,11.68385663143676,0,0,0,0,0,1
https://acountbredfers.blogspot.com/?m=0,12,1,4.1887218755408675,2,1,1758.9285714285713,1715.228950327278,20,18,0.669166825671861,284.63206100498996,0,0,0,0,0,1
https://edmorealz.000webhostapp.com/,17,2,5.182166718074634,2,1,1820.6455155582673,1776.1705688345317,6,0,920.173579007959,1557.3930634760586,0,0,0,0,0,1
https://ffriyey6.000webhostapp.com/index.php,17,2,5.182166718074634,2,1,1820.6455155582673,1776.1705688345317,6,0,920.173579007959,1557.3930634760586,0,0,0,0,0,1
http://riz-krajina.com/images/auth/aol/570dd1e7ad56de01e4b2d54f1a64ea8f/,15,1,4.669646833851927,2,1,285.42857142857144,30.628451492302492,6,4,6.144366831098266,14.189448315326567,0,0,0,0,0,1
https://adm.secure.notification1.com-paymentloading909131.com/de/signin,28,1,6.851372181782122,1,1,3600.0,0.0,1,0,0.3345834128359305,71.26565892872159,0,0,0,0,0,1
http://tutkuav.com/wp-content/themes/twentysixteen/-/bin-de/confirm/authentification/colis=895/,11,1,3.9901340254144975,1,1,3600.0,0.0,1,0,106.81144594569864,118807.7232183217,0,0,0,0,0,1
http://dfgw4hy34gre.000webhostapp.com/cox.full/cox.full/Zo/stepCoxMail/log/sycho/index.html,17,2,5.182166718074634,2,1,1820.6455155582673,1776.1705688345317,6,0,920.173579007959,1557.3930634760586,0,0,0,0,0,1
http://www.apple.com.sng-inc.info/?c2nyaxb0c3nqmxnjcmlwdhnzaj=,12,1,4.452882292327727,2,1,5200.0,6505.382386916237,1,0,3.71929829396715,16346.726006657933,0,0,0,0,0,1
http://www.vitalina.net/wp-content/plugins/akismet/xv2/signin/customer_center/customer-IDPP00C414/myaccount/signin,12,1,4.641604167868593,4,2,600.0,0.0,11,10,274.21795906031434,221753.55298603425,0,0,0,0,0,1
https://servicedes002.000webhostapp.com/,17,2,5.182166718074634,2,1,1820.6455155582673,1776.1705688345317,6,0,920.0062873015411,1555.3159179344925,0,0,0,0,0,1
http://pinkcheeksceara.000webhostapp.com/calendar/merceress_monolithal.html,17,2,5.182166718074634,2,1,1820.6455155582673,1776.1705688345317,6,0,920.3014911829646,1529.0616455981465,0,0,0,0,0,1
http://riz-krajina.com/images/auth/aol/65eb014798c4acb2e5c3544ee7509571/,15,1,4.669646833851927,2,1,285.42857142857144,30.628451492302492,6,4,5.977075124680301,10.511022665270493,0,0,0,0,0,1
https://paypal.veri-user-ssl.icu/480718/OIj56KZD2uwamGn/ARcnBzd8Jr6xb5N/267213302060/lZ52PcCBYSDquet/MNGpbzHu4s0okP2/do_login.php,17,2,5.918918309104165,2,1,300.0,0.0,1,0,0.16729170641796526,0.813983023343819,0,0,0,0,0,1
https://bizcloudz.net/sa/login.php?cmd=login_submit&amp;id=88fecc66c5ce8ac9eb2aca0658fcd99d88fecc66c5ce8ac9eb2aca0658fcd99d&amp;session=88fecc66c5ce8ac9eb2aca0658fcd99d88fecc66c5ce8ac9eb2aca0658fcd99d,13,1,3.9620458286243374,2,1,300.0,0.0,8,7,0.3345834128359305,1.627966046687638,0,0,0,0,0,1
http://proxyprincipal.appspot.com/www.paypal.com/us/signin/www.paypal.com/,11,2,4.31495802251075,1,1,300.0,0.0,14,13,0.3345834128359305,1.2845498426759228,0,0,0,0,0,1
http://cartetitolari.mps.it.carta23116.icu/mps/a1b2c3/2902043fc66d83495c55d36c9a7ee5f1/login/?,14,1,4.581935602939436,1,1,900.0,0.0,1,0,11.927392163149978,1785.8341306487896,0,0,0,0,0,1
http://apple.com.br3.support/,11,2,3.990134025414497,1,1,10800.0,6235.382907247958,1,0,0.16729170641796526,1683.1353258374356,0,0,0,0,0,1
https://ppl-custm-9283831.000webhostapp.com/login/app/signin,17,2,5.182166718074634,2,1,1820.6455155582673,1776.1705688345317,6,0,919.8389955951232,1520.070455105935,0,0,0,0,0,1
https://desecrated-roads.000webhostapp.com/,17,2,5.182166718074634,2,1,1820.6455155582673,1776.1705688345317,6,0,920.173579007959,1557.3930634760586,0,0,0,0,0,1
https://versache09.webcindario.com/app/facebook.com/?lang=en&key=KZkpzdq0P8If7zHeGKiUskgb7sBaHMZdOlvpYMfSTDOuQ5M2TZKxJIM3b4IAWcCIS1jwE9JjgafLY0E53hZdK9kSLD3POw2dZdycCEK5dUrwm7TDgOmRE04whGvRorTN0brbfRNMSYf4Yb9O7rlPsIfqTJIr1EMKLF4mJx2OKjDZYOsQ1473wdJJxxvKLfItScISkpvI,15,1,4.669646833851926,2,1,33239.333333333336,37977.649794173536,22,16,677.8995812240545,24875.09599309734,0,0,0,0,0,1
http://airdrop-mcafee.info/b/,19,2,5.667671206144799,1,1,3600.0,0.0,1,0,2.7155480554593594,2593.3455123210397,0,0,0,0,0,1
https://ppl-custm-9283831.000webhostapp.com/login/app/signin,17,2,5.182166718074634,2,1,1820.6455155582673,1776.1705688345317,6,0,919.8389955951232,1520.070455105935,0,0,0,0,0,1
https://ripple-promo.netlify.com/,11,1,3.459431618637298,1,1,20.0,0.0,6,5,0.16729170641796526,36.020196100164064,0,0,0,0,0,1
https://acountbredfers.blogspot.com/?m=0,12,1,4.1887218755408675,2,1,1758.9285714285713,1715.228950327278,20,18,0.669166825671861,284.63206100498996,0,0,0,0,0,1
http://pinkcheeksceara.000webhostapp.com/calendar/merceress_monolithal.html,17,2,5.182166718074634,2,1,1820.6455155582673,1776.1705688345317,6,0,920.3014911829646,1529.0616455981465,0,0,0,0,0,1
https://tax.refund-ref076.com/,17,1,4.824214432279872,1,1,7650.0,6750.0,1,0,8373.325486696576,81139.77465065008,0,0,0,0,0,1
https://ewalpapes.blogspot.com/,12,1,4.1887218755408675,2,1,1758.9285714285713,1715.228950327278,20,18,1.3383336513437223,0.7391035998937171,0,0,0,0,0,1
https://so58w.app.link/9VHxsoLjEY,8,2,3.25,4,1,60.0,0.0,12,3,0.3345834128359305,249.41786475128947,0,0,0,0,0,1
http://www.nargliberia.org/ukpaypal/fixpp/c70b8953da3c55d3f8ce6e93d6bd6c92MjIxODI5N2FhODI4NjhiNzhiZmJmMTZlMjQxNmJiN2Q=/resolution/websc_login/?country.x=NL&amp;locale.x=en_NL,15,1,5.28142557166264,2,1,14399.4,1.2,3,2,0.16729170641796526,249.20182227645898,0,0,0,0,0,1
http://riz-krajina.com/images/auth/aol/1e7fbc1df9213cd1b810bf27ec48c421/,15,1,4.669646833851927,2,1,285.42857142857144,30.628451492302492,6,4,6.144366831098266,14.189448315326567,0,0,0,0,0,1
https://katalogi-seo.net/wp-content/plugins/wps/NetflixEs/netflix/b2fc538c5e2e8bc4606c9c00f/,16,1,5.0,1,1,76504.33333333333,13994.586008723358,7,6,6.556542587600554,3434.756975996698,0,0,0,0,0,1
https://essayparlor.com/images/Chase/667ee5a6bc4e009b9ef607a48e30f031,15,2,4.923898913266397,2,1,228.0,101.82337649086284,3,1,0.16729170641796526,0.813983023343819,0,0,0,0,0,1
http://proxyprincipal.appspot.com/www.paypal.com/signin,11,2,4.31495802251075,1,1,300.0,0.0,14,13,0.16729170641796526,0.09238794998671465,0,0,0,0,0,1
http://riz-krajina.com/images/auth/aol/a44b653031013dc4e13da6767493fe4c/,15,1,4.669646833851927,2,1,285.42857142857144,30.628451492302492,6,4,6.144366831098266,14.189448315326567,0,0,0,0,0,1
http://riz-krajina.com/images/auth/aol/6cab3a4e3d30f7cbf9cfa1210f17d637/,15,1,4.669646833851927,2,1,285.42857142857144,30.628451492302492,6,4,5.977075124680301,10.511022665270493,0,0,0,0,0,1
http://riz-krajina.com/images/auth/aol/0b8591f49eb5f56c4a168a725b258bb8/,15,1,4.669646833851927,2,1,285.42857142857144,30.628451492302492,6,4,0.669166825671861,8.38687679828646,0,0,0,0,0,1
http://ww17.login-appleid.apple.com.alert-wode.com/?fp=KYQbwSvVX3NUMw7TcupKgkkwtzSj4H9xuX7eI4Ip2Yy4L0sDoAEKzz7gWeln10FYYBNnofmZiWh2aIVO4/FLEPJRFFvezx7NPCT/Z141sHzTbo/HFrTlsg1m8292l6wCI1lyZ4w4khoXMz0NACFiuSryYaD25AB27JWIzZZ4=&amp;prvtof=HqkAgqczkc/cW8std4UJfowPE9Kzp3oVGSv/p/bFxjk=&amp;poru=gYaUll0PeprjpKBm1kYmk5b8VCXDkxkufNl2OOdZfb6Z6M/gkQUj6HKinb43Xl5P69VarAOfy0Md7dI8SsCA==&amp;cifr=1,14,1,4.323742042645492,2,1,1950.0,1650.0,1,0,1581.9141489099115,1456.8988891979438,0,0,0,0,0,1
https://apple.com.sign-os.in/lngles/index2_ingles.php?iphone=,10,1,4.11508495181978,1,1,5200.0,6505.382386916237,1,0,2.8828397618773245,1660969.03321707,0,0,0,0,0,1
http://www.vitalina.net/wp-content/plugins/akismet/xv2/signin/customer_center/customer-IDPP00C414/myaccount/signin,12,1,4.641604167868593,4,2,600.0,0.0,11,10,274.21795906031434,221753.55298603425,0,0,0,0,0,1
https://servicedes002.000webhostapp.com/,17,2,5.182166718074634,2,1,1820.6455155582673,1776.1705688345317,6,0,920.0062873015411,1555.3159179344925,0,0,0,0,0,1
http://cartetitolari.mps.it.carta23110.icu/mps/,14,1,4.581935602939436,1,1,900.0,0.0,1,0,11.927392163149978,1785.8341306487896,0,0,0,0,0,1
https://designerinstitutes.com/.pro-upd/BOAnew/login.php?cmd=login_submit&amp;id=b0426ab9a7b9f659b0c700b4affe3e00b0426ab9a7b9f659b0c700b4affe3e00&amp;session=b0426ab9a7b9f659b0c700b4affe3e00b0426ab9a7b9f659b0c700b4affe3e00,22,1,6.954275803119482,1,1,7470.0,6930.0,8,7,6.389250881182589,11.467814156606266,0,0,0,0,0,1
https://paymentremittancenotifications.blogspot.com/,12,1,4.1887218755408675,2,1,1758.9285714285713,1715.228950327278,20,18,0.5018751192538957,0.277163849960144,0,0,0,0,0,1
http://octemad.com/adobe1/adobe1/fe0e5a4759e99534943339f098ff0c86/login.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4#n=1252899642&amp;fid=1&amp;fav=1,11,1,4.255485228803097,1,1,14400.0,0.0,1,0,6.556542587600554,708.5882556632159,0,0,0,0,0,1
https://israelinsider.net/test/login.php?cmd=login_submit&amp;id=d9d4b98310ef9941f6cbcf57d15d9e92d9d4b98310ef9941f6cbcf57d15d9e92&amp;session=d9d4b98310ef9941f6cbcf57d15d9e92d9d4b98310ef9941f6cbcf57d15d9e92,17,1,6.031286731222416,1,1,8649.5,5750.5,20,18,328.15671218550443,0.41501826347320386,0,0,0,0,0,1
https://desecrated-roads.000webhostapp.com/,17,2,5.182166718074634,2,1,1820.6455155582673,1776.1705688345317,6,0,920.173579007959,1557.3930634760586,0,0,0,0,0,1
http://dfgw4hy34gre.000webhostapp.com/cox.full/cox.full/Zo/stepCoxMail/log/sycho/index.html,17,2,5.182166718074634,2,1,1820.6455155582673,1776.1705688345317,6,0,920.173579007959,1557.3930634760586,0,0,0,0,0,1
https://edmorealz.000webhostapp.com/,17,2,5.182166718074634,2,1,1820.6455155582673,1776.1705688345317,6,0,920.173579007959,1557.3930634760586,0,0,0,0,0,1
https://www.essayparlor.com/images/Chase/af0811e4f07b1724165cb62b28023060/verification-card.php?cmd=_account-details&amp;session=589c9f25c5e8b52961a67c31cbe37553&amp;dispatch=27085cc3ecb0c382ca31f437a496e7268c7f410c,15,2,4.923898913266397,2,1,228.0,101.82337649086284,3,1,0.16729170641796526,0.813983023343819,0,0,0,0,0,1
https://bstar.gencrm.com/cache/login-cmd/signin.php?country.x=GB&amp;locale.x=en_GB&amp;safeAuth-vmessage-id:,10,1,3.850699332842307,1,1,360.0,0.0,11,9,102.31073199330189,1194.8184857522833,0,0,0,0,0,1
https://ffriyey6.000webhostapp.com/index.php,17,2,5.182166718074634,2,1,1820.6455155582673,1776.1705688345317,6,0,920.173579007959,1557.3930634760586,0,0,0,0,0,1
https://revealed-honor.000webhostapp.com/,17,2,5.182166718074634,2,1,1820.6455155582673,1776.1705688345317,6,0,919.8389955951232,1520.070455105935,0,0,0,0,0,1
http://www.apple.com.sng-inc.info/?c2nyaxb0c3nqmxnjcmlwdhnzaj=,12,1,4.452882292327727,1,1,5200.0,6505.382386916237,1,0,3.71929829396715,16346.726006657933,0,0,0,0,0,1
http://cartetitolari.mps.it.carta23123.icu/mps/a1b2c3/fba0a0b672d4c175311c5e8043675578/login/?,14,1,4.840129163233379,1,1,900.0,0.0,1,0,11.927392163149978,1785.8341306487896,0,0,0,0,0,1
http://cloud10boutique.com/bankofamerica/bankofamerica/login.php?cmd=login_submit&amp;id=46813173571fd5f73d54af052ebd422046813173571fd5f73d54af052ebd4220&amp;session=46813173571fd5f73d54af052ebd422046813173571fd5f73d54af052ebd4220,19,1,5.665909627929345,1,1,14400.0,0.0,1,0,0.3345834128359305,284.44728510501653,0,0,0,0,0,1
https://apple.co/32IkXVT,8,2,3.25,2,1,600.0,0.0,9,8,5.977075124680301,4730.104405836579,0,0,0,0,0,1
https://mdl3.net/airdrop/eth/,8,1,3.0,1,1,57900.5,28499.5,1,0,2.7155480554593594,2189.3724403768615,0,0,0,0,0,1
http://prepagatapos5333.com/jod-fcc/otp/step5.php?authToken=907d1d6cbc27158ff4c8cfa364d76ebc&amp;processInitiate=5,20,1,6.304156813801165,1,1,3600.0,0.0,1,0,2.8828397618773245,2593.56155479587,0,0,0,0,0,1
http://skyseashipping.com/wetransfer/wetransfer/wetransfer/,18,2,5.249624307438574,1,1,10800.0,0.0,1,0,1.0037502385077917,93.59561747948833,0,0,0,0,0,1
http://arab-acrao.net/wp-includes/pomo/tmp/tmpasm/www/paypal/webapps/mpp/paypal2019/www/paypal/webapps/mpp/home/all.php,14,1,5.043281272686637,1,1,9600.0,6788.2250993908565,1,0,5.809783418262335,81392.70779894969,0,0,0,0,0,1
http://www.dunggiodrilling.com/administrator/templates/khepri/images/menu/signt/customer_center/customer-IDPP00C828/myaccount/signin/,19,2,6.37578147427995,2,1,43200.0,0.0,10,10,339.3104736960195,8612.052888136568,0,0,0,0,0,1
http://proxyprincipal.appspot.com/www.paypal.com/signin,11,2,4.31495802251075,1,1,300.0,0.0,14,13,0.16729170641796526,0.09238794998671465,0,0,0,0,0,1
https://www.kayakalppalampur.in/wp-admin/maint/updrte/BOfA/f1e1a0b3f15245d88abe66316062a3b9/login.php?cmd=login_submit&amp;id=4a21696fdd977ecbe7cf999ba987465b4a21696fdd977ecbe7cf999ba987465b&amp;session=4a21696fdd977ecbe7cf999ba987465b4a21696fdd977ecbe7cf999ba987465b,19,2,6.7281885936874355,2,1,3600.0,0.0,9,3,4.842148985795011,100.81274159830754,0,0,0,0,0,1
http://ifeed.co.kr/wp-adin/home/amazon,11,2,3.990134025414497,1,1,1800.0,1800.0,17,13,21.682858452863442,83.61707706723993,0,0,0,0,0,1
https://gpdecorators.com/paypal/signin.php?country.x=RO,16,1,5.108458593344349,1,1,10800.0,0.0,3,2,0.669166825671861,88.89563501006255,0,0,0,0,0,1
https://paymentremittancenotifications.blogspot.com/,12,1,4.1887218755408675,2,1,1758.9285714285713,1715.228950327278,20,18,0.5018751192538957,0.277163849960144,0,0,0,0,0,1
https://ppl-custm-9283831.000webhostapp.com/login/app/signin,17,2,5.182166718074634,2,1,1820.6455155582673,1776.1705688345317,6,0,919.8389955951232,1520.070455105935,0,0,0,0,0,1
https://wave-money.com/login,14,1,4.581935602939436,2,1,300.0,0.0,2,1,0.16729170641796526,0.813983023343819,0,0,0,0,0,1
